bcr_sample_barcode	bcr_aliquot_barcode	amount	biospecimen_barcode_bottom	concentration	day_of_shipment	month_of_shipment	plate_column	plate_row	year_of_shipment
TCGA-12-0818-01A	TCGA-12-0818-01A-01R-0678-04	4 uL	null	0.178 ug/uL	29	10	1	B	2009
TCGA-12-0818-01A	TCGA-12-0818-01A-01R-0388-07	13.3 uL	null	0.178 ug/uL	18	9	1	F	2008
TCGA-12-0818-01A	TCGA-12-0818-01A-01W-0423-10	400 uL	null	.5 ug/uL	7	1	2	C	2009
TCGA-12-0818-01A	TCGA-12-0818-01A-01W-0424-08	400 uL	null	.5 ug/uL	7	1	2	C	2009
TCGA-12-0818-01A	TCGA-12-0818-01A-01W-0425-09	400 uL	null	.5 ug/uL	7	1	2	C	2009
TCGA-12-0818-01A	TCGA-12-0818-01A-01T-0391-07	10 uL	null	0.100 ug/uL	18	9	1	F	2008
TCGA-12-0818-01A	TCGA-12-0818-01A-01D-0387-02	20 uL	null	0.167 ug/uL	18	9	1	F	2008
TCGA-12-0818-01A	TCGA-12-0818-01A-01D-0385-04	26.7 uL	null	0.167 ug/uL	18	9	1	F	2008
TCGA-12-0818-01A	TCGA-12-0818-01A-01D-1003-01	3.33 uL	null	0.167 ug/uL	20	5	10	F	2010
TCGA-12-0818-01A	TCGA-12-0818-01A-01D-0384-01	6.7 uL	null	0.167 ug/uL	18	9	1	F	2008
TCGA-12-0818-01A	TCGA-12-0818-01A-01D-0392-05	13.3 uL	null	0.167 ug/uL	18	9	1	F	2008
TCGA-12-0818-01A	TCGA-12-0818-01A-01D-0386-06	13.3 uL	null	0.167 ug/uL	18	9	1	F	2008
TCGA-12-0818-10A	TCGA-12-0818-10A-01D-0385-04	26.7 uL	null	0.195 ug/uL	18	9	5	B	2008
TCGA-12-0818-10A	TCGA-12-0818-10A-01D-0387-02	20 uL	null	0.195 ug/uL	18	9	5	B	2008
TCGA-12-0818-10A	TCGA-12-0818-10A-01D-0386-06	13.3 uL	null	0.195 ug/uL	18	9	5	B	2008
TCGA-12-0818-10A	TCGA-12-0818-10A-01D-0384-01	6.7 uL	null	0.195 ug/uL	18	9	5	B	2008
TCGA-12-0818-10A	TCGA-12-0818-10A-01D-1003-01	3.33 uL	null	0.195 ug/uL	20	5	10	G	2010
TCGA-12-0818-10A	TCGA-12-0818-10A-01W-0425-09	400 uL	null	.5 ug/uL	7	1	7	B	2009
TCGA-12-0818-10A	TCGA-12-0818-10A-01W-0423-10	400 uL	null	.5 ug/uL	7	1	7	B	2009
TCGA-12-0818-10A	TCGA-12-0818-10A-01W-0424-08	400 uL	null	.5 ug/uL	7	1	7	B	2009
TCGA-12-0819-01A	TCGA-12-0819-01A-01T-0391-07	10 uL	null	0.100 ug/uL	18	9	1	G	2008
TCGA-12-0819-01A	TCGA-12-0819-01A-01R-0389-01	20 uL	null	0.177 ug/uL	18	9	1	G	2008
TCGA-12-0819-01A	TCGA-12-0819-01A-01R-0390-03	16.7 uL	null	0.177 ug/uL	18	9	1	G	2008
TCGA-12-0819-01A	TCGA-12-0819-01A-01R-0677-04	4 uL	null	0.177 ug/uL	29	10	12	C	2009
TCGA-12-0819-01A	TCGA-12-0819-01A-01R-0388-07	13.3 uL	null	0.177 ug/uL	18	9	1	G	2008
TCGA-12-0819-01A	TCGA-12-0819-01A-01D-0386-06	13.3 uL	null	0.164 ug/uL	18	9	1	G	2008
TCGA-12-0819-01A	TCGA-12-0819-01A-01D-0392-05	13.3 uL	null	0.164 ug/uL	18	9	1	G	2008
TCGA-12-0819-01A	TCGA-12-0819-01A-01D-1003-01	3.33 uL	null	0.164 ug/uL	20	5	10	H	2010
TCGA-12-0819-01A	TCGA-12-0819-01A-01D-0387-02	20 uL	null	0.164 ug/uL	18	9	1	G	2008
TCGA-12-0819-01A	TCGA-12-0819-01A-01D-0384-01	6.7 uL	null	0.164 ug/uL	18	9	1	G	2008
TCGA-12-0819-01A	TCGA-12-0819-01A-01D-0385-04	26.7 uL	null	0.164 ug/uL	18	9	1	G	2008
TCGA-12-0819-01A	TCGA-12-0819-01A-01W-0425-09	400 uL	null	.5 ug/uL	7	1	2	D	2009
TCGA-12-0819-01A	TCGA-12-0819-01A-01W-0424-08	400 uL	null	.5 ug/uL	7	1	2	D	2009
TCGA-12-0819-01A	TCGA-12-0819-01A-01W-0423-10	400 uL	null	.5 ug/uL	7	1	2	D	2009
TCGA-12-0819-10A	TCGA-12-0819-10A-01D-0386-06	13.3 uL	null	0.165 ug/uL	18	9	5	C	2008
TCGA-12-0819-10A	TCGA-12-0819-10A-01D-0387-02	20 uL	null	0.165 ug/uL	18	9	5	C	2008
TCGA-12-0819-10A	TCGA-12-0819-10A-01D-0384-01	6.7 uL	null	0.165 ug/uL	18	9	5	C	2008
TCGA-12-0819-10A	TCGA-12-0819-10A-01D-1003-01	3.33 uL	null	0.165 ug/uL	20	5	11	A	2010
TCGA-12-0819-10A	TCGA-12-0819-10A-01D-0385-04	26.7 uL	null	0.165 ug/uL	18	9	5	C	2008
TCGA-12-0819-10A	TCGA-12-0819-10A-01W-0425-09	400 uL	null	.5 ug/uL	7	1	7	C	2009
TCGA-12-0819-10A	TCGA-12-0819-10A-01W-0424-08	400 uL	null	.5 ug/uL	7	1	7	C	2009
TCGA-12-0819-10A	TCGA-12-0819-10A-01W-0423-10	400 uL	null	.5 ug/uL	7	1	7	C	2009
TCGA-12-0820-01A	TCGA-12-0820-01A-01W-0423-10	400 uL	null	.5 ug/uL	7	1	2	E	2009
TCGA-12-0820-01A	TCGA-12-0820-01A-01W-0424-08	400 uL	null	.5 ug/uL	7	1	2	E	2009
TCGA-12-0820-01A	TCGA-12-0820-01A-01W-0425-09	400 uL	null	.5 ug/uL	7	1	2	E	2009
TCGA-12-0820-01A	TCGA-12-0820-01A-01D-0387-02	20 uL	null	0.158 ug/uL	18	9	1	H	2008
TCGA-12-0820-01A	TCGA-12-0820-01A-01D-0385-04	26.7 uL	null	0.158 ug/uL	18	9	1	H	2008
TCGA-12-0820-01A	TCGA-12-0820-01A-01D-0386-06	13.3 uL	null	0.158 ug/uL	18	9	1	H	2008
TCGA-12-0820-01A	TCGA-12-0820-01A-01D-1003-01	3.33 uL	null	0.158 ug/uL	20	5	11	B	2010
TCGA-12-0820-01A	TCGA-12-0820-01A-01D-0384-01	6.7 uL	null	0.158 ug/uL	18	9	1	H	2008
TCGA-12-0820-01A	TCGA-12-0820-01A-01D-0392-05	13.3 uL	null	0.158 ug/uL	18	9	1	H	2008
TCGA-12-0820-01A	TCGA-12-0820-01A-01T-0391-07	10 uL	null	0.100 ug/uL	18	9	1	H	2008
TCGA-12-0820-01A	TCGA-12-0820-01A-01R-0388-07	13.3 uL	null	0.173 ug/uL	18	9	1	H	2008
TCGA-12-0820-01A	TCGA-12-0820-01A-01R-0677-04	4 uL	null	0.173 ug/uL	29	10	12	D	2009
TCGA-12-0820-01A	TCGA-12-0820-01A-01R-0389-01	20 uL	null	0.173 ug/uL	18	9	1	H	2008
TCGA-12-0820-01A	TCGA-12-0820-01A-01R-0390-03	16.7 uL	null	0.173 ug/uL	18	9	1	H	2008
TCGA-12-0820-10A	TCGA-12-0820-10A-01W-0425-09	400 uL	null	.5 ug/uL	7	1	7	D	2009
TCGA-12-0820-10A	TCGA-12-0820-10A-01W-0423-10	400 uL	null	.5 ug/uL	7	1	7	D	2009
TCGA-12-0820-10A	TCGA-12-0820-10A-01W-0424-08	400 uL	null	.5 ug/uL	7	1	7	D	2009
TCGA-12-0820-10A	TCGA-12-0820-10A-01D-0386-06	13.3 uL	null	0.169 ug/uL	18	9	5	D	2008
TCGA-12-0820-10A	TCGA-12-0820-10A-01D-0384-01	6.7 uL	null	0.169 ug/uL	18	9	5	D	2008
TCGA-12-0820-10A	TCGA-12-0820-10A-01D-1003-01	3.33 uL	null	0.169 ug/uL	20	5	11	C	2010
TCGA-12-0820-10A	TCGA-12-0820-10A-01D-0385-04	26.7 uL	null	0.169 ug/uL	18	9	5	D	2008
TCGA-12-0820-10A	TCGA-12-0820-10A-01D-0387-02	20 uL	null	0.169 ug/uL	18	9	5	D	2008
TCGA-12-0821-01A	TCGA-12-0821-01A-01R-1849-01	33.3 uL	null	0.177 ug/uL	28	6	11	A	2011
TCGA-12-0821-01A	TCGA-12-0821-01A-01T-0391-07	10 uL	null	0.100 ug/uL	18	9	2	A	2008
TCGA-12-0821-01A	TCGA-12-0821-01A-01D-0384-01	6.7 uL	null	0.164 ug/uL	18	9	2	A	2008
TCGA-12-0821-01A	TCGA-12-0821-01A-01D-0385-04	26.7 uL	null	0.164 ug/uL	18	9	2	A	2008
TCGA-12-0821-01A	TCGA-12-0821-01A-01D-0392-05	13.3 uL	null	0.164 ug/uL	18	9	2	A	2008
TCGA-12-0821-01A	TCGA-12-0821-01A-01D-1003-01	3.33 uL	null	0.164 ug/uL	20	5	11	D	2010
TCGA-12-0821-01A	TCGA-12-0821-01A-01D-0386-06	13.3 uL	null	0.164 ug/uL	18	9	2	A	2008
TCGA-12-0821-01A	TCGA-12-0821-01A-01D-0387-02	20 uL	null	0.164 ug/uL	18	9	2	A	2008
TCGA-12-0821-01A	TCGA-12-0821-01A-01R-0388-07	13.3 uL	null	0.177 ug/uL	18	9	2	A	2008
TCGA-12-0821-01A	TCGA-12-0821-01A-01R-0389-01	20 uL	null	0.177 ug/uL	18	9	2	A	2008
TCGA-12-0821-01A	TCGA-12-0821-01A-01R-0390-03	16.7 uL	null	0.177 ug/uL	18	9	2	A	2008
TCGA-12-0821-01A	TCGA-12-0821-01A-01R-0677-04	4 uL	null	0.177 ug/uL	29	10	11	G	2009
TCGA-12-0821-01A	TCGA-12-0821-01A-01W-0425-09	400 uL	null	.5 ug/uL	7	1	2	F	2009
TCGA-12-0821-01A	TCGA-12-0821-01A-01W-0424-08	400 uL	null	.5 ug/uL	7	1	2	F	2009
TCGA-12-0821-01A	TCGA-12-0821-01A-01W-0423-10	400 uL	null	.5 ug/uL	7	1	2	F	2009
TCGA-12-0821-01A	TCGA-12-0821-01A-01D-1492-08	40 uL	null	0.05 ug/uL	4	1	4	F	2011
TCGA-12-0821-10A	TCGA-12-0821-10A-01D-0386-06	13.3 uL	null	0.174 ug/uL	18	9	5	E	2008
TCGA-12-0821-10A	TCGA-12-0821-10A-01D-0387-02	20 uL	null	0.174 ug/uL	18	9	5	E	2008
TCGA-12-0821-10A	TCGA-12-0821-10A-01D-0384-01	6.7 uL	null	0.174 ug/uL	18	9	5	E	2008
TCGA-12-0821-10A	TCGA-12-0821-10A-01D-1003-01	3.33 uL	null	0.174 ug/uL	20	5	11	E	2010
TCGA-12-0821-10A	TCGA-12-0821-10A-01D-0385-04	26.7 uL	null	0.174 ug/uL	18	9	5	E	2008
TCGA-12-0821-10A	TCGA-12-0821-10A-01W-0425-09	400 uL	null	.5 ug/uL	7	1	7	E	2009
TCGA-12-0821-10A	TCGA-12-0821-10A-01W-0423-10	400 uL	null	.5 ug/uL	7	1	7	E	2009
TCGA-12-0821-10A	TCGA-12-0821-10A-01W-0424-08	400 uL	null	.5 ug/uL	7	1	7	E	2009
TCGA-12-0821-10A	TCGA-12-0821-10A-01D-1492-08	40 uL	null	0.05 ug/uL	4	1	10	D	2011
TCGA-12-0822-01A	TCGA-12-0822-01A-01R-0390-03	16.7 uL	null	0.171 ug/uL	18	9	2	B	2008
TCGA-12-0822-01A	TCGA-12-0822-01A-01R-0677-04	4 uL	null	0.171 ug/uL	29	10	12	E	2009
TCGA-12-0822-01A	TCGA-12-0822-01A-01R-0389-01	20 uL	null	0.171 ug/uL	18	9	2	B	2008
TCGA-12-0822-01A	TCGA-12-0822-01A-01R-0388-07	13.3 uL	null	0.171 ug/uL	18	9	2	B	2008
TCGA-12-0822-01A	TCGA-12-0822-01A-01D-0387-02	20 uL	null	0.155 ug/uL	18	9	2	B	2008
TCGA-12-0822-01A	TCGA-12-0822-01A-01D-0385-04	26.7 uL	null	0.155 ug/uL	18	9	2	B	2008
TCGA-12-0822-01A	TCGA-12-0822-01A-01D-1003-01	3.33 uL	null	0.155 ug/uL	20	5	11	F	2010
TCGA-12-0822-01A	TCGA-12-0822-01A-01D-0384-01	6.7 uL	null	0.155 ug/uL	18	9	2	B	2008
TCGA-12-0822-01A	TCGA-12-0822-01A-01D-0386-06	13.3 uL	null	0.155 ug/uL	18	9	2	B	2008
TCGA-12-0822-01A	TCGA-12-0822-01A-01D-0392-05	13.3 uL	null	0.155 ug/uL	18	9	2	B	2008
TCGA-12-0822-01A	TCGA-12-0822-01A-01T-0391-07	10 uL	null	0.100 ug/uL	18	9	2	B	2008
TCGA-12-0822-01A	TCGA-12-0822-01A-01W-0424-08	400 uL	null	.5 ug/uL	7	1	2	G	2009
TCGA-12-0822-01A	TCGA-12-0822-01A-01W-0423-10	400 uL	null	.5 ug/uL	7	1	2	G	2009
TCGA-12-0822-01A	TCGA-12-0822-01A-01W-0425-09	400 uL	null	.5 ug/uL	7	1	2	G	2009
TCGA-12-0822-10A	TCGA-12-0822-10A-01D-0386-06	13.3 uL	null	0.163 ug/uL	18	9	5	F	2008
TCGA-12-0822-10A	TCGA-12-0822-10A-01D-0387-02	20 uL	null	0.163 ug/uL	18	9	5	F	2008
TCGA-12-0822-10A	TCGA-12-0822-10A-01D-0385-04	26.7 uL	null	0.163 ug/uL	18	9	5	F	2008
TCGA-12-0822-10A	TCGA-12-0822-10A-01D-0384-01	6.7 uL	null	0.163 ug/uL	18	9	5	F	2008
TCGA-12-0822-10A	TCGA-12-0822-10A-01W-0425-09	400 uL	null	.5 ug/uL	7	1	7	F	2009
TCGA-12-0822-10A	TCGA-12-0822-10A-01W-0424-08	400 uL	null	.5 ug/uL	7	1	7	F	2009
TCGA-12-0822-10A	TCGA-12-0822-10A-01W-0423-10	400 uL	null	.5 ug/uL	7	1	7	F	2009
TCGA-12-0826-01A	TCGA-12-0826-01A-01D-0384-01	6.7 uL	null	0.160 ug/uL	18	9	2	C	2008
TCGA-12-0826-01A	TCGA-12-0826-01A-01D-1003-01	3.33 uL	null	0.160 ug/uL	20	5	11	H	2010
TCGA-12-0826-01A	TCGA-12-0826-01A-01D-0386-06	13.3 uL	null	0.160 ug/uL	18	9	2	C	2008
TCGA-12-0826-01A	TCGA-12-0826-01A-01D-0385-04	26.7 uL	null	0.160 ug/uL	18	9	2	C	2008
TCGA-12-0826-01A	TCGA-12-0826-01A-01D-0392-05	13.3 uL	null	0.160 ug/uL	18	9	2	C	2008
TCGA-12-0826-01A	TCGA-12-0826-01A-01D-0387-02	20 uL	null	0.160 ug/uL	18	9	2	C	2008
TCGA-12-0826-01A	TCGA-12-0826-01A-01T-0391-07	10 uL	null	0.100 ug/uL	18	9	2	C	2008
TCGA-12-0826-01A	TCGA-12-0826-01A-01W-0425-09	400 uL	null	.5 ug/uL	7	1	3	B	2009
TCGA-12-0826-01A	TCGA-12-0826-01A-01W-0424-08	400 uL	null	.5 ug/uL	7	1	3	B	2009
TCGA-12-0826-01A	TCGA-12-0826-01A-01W-0423-10	400 uL	null	.5 ug/uL	7	1	3	B	2009
TCGA-12-0826-01A	TCGA-12-0826-01A-01R-0389-01	20 uL	null	0.178 ug/uL	18	9	2	C	2008
TCGA-12-0826-01A	TCGA-12-0826-01A-01R-0390-03	16.7 uL	null	0.178 ug/uL	18	9	2	C	2008
TCGA-12-0826-01A	TCGA-12-0826-01A-01R-0677-04	4 uL	null	0.178 ug/uL	29	10	11	H	2009
TCGA-12-0826-01A	TCGA-12-0826-01A-01R-0388-07	13.3 uL	null	0.178 ug/uL	18	9	2	C	2008
TCGA-12-0826-10A	TCGA-12-0826-10A-01W-0423-10	400 uL	null	.5 ug/uL	7	1	7	G	2009
TCGA-12-0826-10A	TCGA-12-0826-10A-01W-0424-08	400 uL	null	.5 ug/uL	7	1	7	G	2009
TCGA-12-0826-10A	TCGA-12-0826-10A-01W-0425-09	400 uL	null	.5 ug/uL	7	1	7	G	2009
TCGA-12-0826-10A	TCGA-12-0826-10A-01D-0386-06	13.3 uL	null	0.174 ug/uL	18	9	5	G	2008
TCGA-12-0826-10A	TCGA-12-0826-10A-01D-0385-04	26.7 uL	null	0.174 ug/uL	18	9	5	G	2008
TCGA-12-0826-10A	TCGA-12-0826-10A-01D-0387-02	20 uL	null	0.174 ug/uL	18	9	5	G	2008
TCGA-12-0826-10A	TCGA-12-0826-10A-01D-0384-01	6.7 uL	null	0.174 ug/uL	18	9	5	G	2008
TCGA-12-0827-01A	TCGA-12-0827-01A-01W-0423-10	400 uL	null	.5 ug/uL	7	1	3	C	2009
TCGA-12-0827-01A	TCGA-12-0827-01A-01W-0424-08	400 uL	null	.5 ug/uL	7	1	3	C	2009
TCGA-12-0827-01A	TCGA-12-0827-01A-01W-0425-09	400 uL	null	.5 ug/uL	7	1	3	C	2009
TCGA-12-0827-01A	TCGA-12-0827-01A-01R-0677-04	4 uL	null	0.176 ug/uL	29	10	12	B	2009
TCGA-12-0827-01A	TCGA-12-0827-01A-01R-0388-07	13.3 uL	null	0.176 ug/uL	18	9	2	D	2008
TCGA-12-0827-01A	TCGA-12-0827-01A-01R-0390-03	16.7 uL	null	0.176 ug/uL	18	9	2	D	2008
TCGA-12-0827-01A	TCGA-12-0827-01A-01R-0389-01	20 uL	null	0.176 ug/uL	18	9	2	D	2008
TCGA-12-0827-01A	TCGA-12-0827-01A-01T-0391-07	10 uL	null	0.100 ug/uL	18	9	2	D	2008
TCGA-12-0827-01A	TCGA-12-0827-01A-01D-0392-05	13.3 uL	null	0.165 ug/uL	18	9	2	D	2008
TCGA-12-0827-01A	TCGA-12-0827-01A-01D-1003-01	3.33 uL	null	0.165 ug/uL	20	5	12	A	2010
TCGA-12-0827-01A	TCGA-12-0827-01A-01D-0386-06	13.3 uL	null	0.165 ug/uL	18	9	2	D	2008
TCGA-12-0827-01A	TCGA-12-0827-01A-01D-0384-01	6.7 uL	null	0.165 ug/uL	18	9	2	D	2008
TCGA-12-0827-01A	TCGA-12-0827-01A-01D-0387-02	20 uL	null	0.165 ug/uL	18	9	2	D	2008
TCGA-12-0827-01A	TCGA-12-0827-01A-01D-0385-04	26.7 uL	null	0.165 ug/uL	18	9	2	D	2008
TCGA-12-0827-10A	TCGA-12-0827-10A-01D-1003-01	3.33 uL	null	0.164 ug/uL	20	5	12	B	2010
TCGA-12-0827-10A	TCGA-12-0827-10A-01D-0386-06	13.3 uL	null	0.164 ug/uL	18	9	5	H	2008
TCGA-12-0827-10A	TCGA-12-0827-10A-01D-0385-04	26.7 uL	null	0.164 ug/uL	18	9	5	H	2008
TCGA-12-0827-10A	TCGA-12-0827-10A-01D-0387-02	20 uL	null	0.164 ug/uL	18	9	5	H	2008
TCGA-12-0827-10A	TCGA-12-0827-10A-01D-0384-01	6.7 uL	null	0.164 ug/uL	18	9	5	H	2008
TCGA-12-0827-10A	TCGA-12-0827-10A-01W-0425-09	400 uL	null	.5 ug/uL	7	1	8	A	2009
TCGA-12-0827-10A	TCGA-12-0827-10A-01W-0423-10	400 uL	null	.5 ug/uL	7	1	8	A	2009
TCGA-12-0827-10A	TCGA-12-0827-10A-01W-0424-08	400 uL	null	.5 ug/uL	7	1	8	A	2009
TCGA-12-0828-01A	TCGA-12-0828-01A-01T-0391-07	10 uL	null	0.100 ug/uL	18	9	2	E	2008
TCGA-12-0828-01A	TCGA-12-0828-01A-01R-0388-07	13.3 uL	null	0.185 ug/uL	18	9	2	E	2008
TCGA-12-0828-01A	TCGA-12-0828-01A-01R-0390-03	16.7 uL	null	0.185 ug/uL	18	9	2	E	2008
TCGA-12-0828-01A	TCGA-12-0828-01A-01R-0389-01	20 uL	null	0.185 ug/uL	18	9	2	E	2008
TCGA-12-0828-01A	TCGA-12-0828-01A-01R-0677-04	4 uL	null	0.185 ug/uL	29	10	11	C	2009
TCGA-12-0828-01A	TCGA-12-0828-01A-01W-0425-09	400 uL	null	.5 ug/uL	7	1	3	D	2009
TCGA-12-0828-01A	TCGA-12-0828-01A-01W-0424-08	400 uL	null	.5 ug/uL	7	1	3	D	2009
TCGA-12-0828-01A	TCGA-12-0828-01A-01W-0423-10	400 uL	null	.5 ug/uL	7	1	3	D	2009
TCGA-12-0828-01A	TCGA-12-0828-01A-01D-0384-01	6.7 uL	null	0.165 ug/uL	18	9	2	E	2008
TCGA-12-0828-01A	TCGA-12-0828-01A-01D-0386-06	13.3 uL	null	0.165 ug/uL	18	9	2	E	2008
TCGA-12-0828-01A	TCGA-12-0828-01A-01D-0387-02	20 uL	null	0.165 ug/uL	18	9	2	E	2008
TCGA-12-0828-01A	TCGA-12-0828-01A-01D-0385-04	26.7 uL	null	0.165 ug/uL	18	9	2	E	2008
TCGA-12-0828-01A	TCGA-12-0828-01A-01D-0392-05	13.3 uL	null	0.165 ug/uL	18	9	2	E	2008
TCGA-12-0828-01A	TCGA-12-0828-01A-01D-1003-01	3.33 uL	null	0.165 ug/uL	20	5	12	C	2010
TCGA-12-0828-10A	TCGA-12-0828-10A-01W-0425-09	400 uL	null	.5 ug/uL	7	1	8	B	2009
TCGA-12-0828-10A	TCGA-12-0828-10A-01W-0424-08	400 uL	null	.5 ug/uL	7	1	8	B	2009
TCGA-12-0828-10A	TCGA-12-0828-10A-01W-0423-10	400 uL	null	.5 ug/uL	7	1	8	B	2009
TCGA-12-0828-10A	TCGA-12-0828-10A-01D-0386-06	13.3 uL	null	0.187 ug/uL	18	9	6	A	2008
TCGA-12-0828-10A	TCGA-12-0828-10A-01D-0387-02	20 uL	null	0.187 ug/uL	18	9	6	A	2008
TCGA-12-0828-10A	TCGA-12-0828-10A-01D-0384-01	6.7 uL	null	0.187 ug/uL	18	9	6	A	2008
TCGA-12-0828-10A	TCGA-12-0828-10A-01D-0385-04	26.7 uL	null	0.187 ug/uL	18	9	6	A	2008
TCGA-12-0829-01A	TCGA-12-0829-01A-01T-0391-07	10 uL	null	0.100 ug/uL	18	9	2	F	2008
TCGA-12-0829-01A	TCGA-12-0829-01A-01D-0392-05	13.3 uL	null	0.160 ug/uL	18	9	2	F	2008
TCGA-12-0829-01A	TCGA-12-0829-01A-01D-0387-02	20 uL	null	0.160 ug/uL	18	9	2	F	2008
TCGA-12-0829-01A	TCGA-12-0829-01A-01D-1003-01	3.33 uL	null	0.160 ug/uL	20	5	12	D	2010
TCGA-12-0829-01A	TCGA-12-0829-01A-01D-0384-01	6.7 uL	null	0.160 ug/uL	18	9	2	F	2008
TCGA-12-0829-01A	TCGA-12-0829-01A-01D-0385-04	26.7 uL	null	0.160 ug/uL	18	9	2	F	2008
TCGA-12-0829-01A	TCGA-12-0829-01A-01D-0386-06	13.3 uL	null	0.160 ug/uL	18	9	2	F	2008
TCGA-12-0829-01A	TCGA-12-0829-01A-01W-0424-08	400 uL	null	.5 ug/uL	7	1	3	E	2009
TCGA-12-0829-01A	TCGA-12-0829-01A-01W-0425-09	400 uL	null	.5 ug/uL	7	1	3	E	2009
TCGA-12-0829-01A	TCGA-12-0829-01A-01W-0423-10	400 uL	null	.5 ug/uL	7	1	3	E	2009
TCGA-12-0829-01A	TCGA-12-0829-01A-01R-0390-03	16.7 uL	null	0.170 ug/uL	18	9	2	F	2008
TCGA-12-0829-01A	TCGA-12-0829-01A-01R-0389-01	20 uL	null	0.170 ug/uL	18	9	2	F	2008
TCGA-12-0829-01A	TCGA-12-0829-01A-01R-0388-07	13.3 uL	null	0.170 ug/uL	18	9	2	F	2008
TCGA-12-0829-01A	TCGA-12-0829-01A-01R-0677-04	4 uL	null	0.170 ug/uL	29	10	12	H	2009
TCGA-12-0829-10A	TCGA-12-0829-10A-01W-0424-08	400 uL	null	.5 ug/uL	7	1	8	C	2009
TCGA-12-0829-10A	TCGA-12-0829-10A-01W-0425-09	400 uL	null	.5 ug/uL	7	1	8	C	2009
TCGA-12-0829-10A	TCGA-12-0829-10A-01W-0423-10	400 uL	null	.5 ug/uL	7	1	8	C	2009
TCGA-12-0829-10A	TCGA-12-0829-10A-01D-0387-02	20 uL	null	0.173 ug/uL	18	9	6	B	2008
TCGA-12-0829-10A	TCGA-12-0829-10A-01D-1003-01	3.33 uL	null	0.173 ug/uL	20	5	12	E	2010
TCGA-12-0829-10A	TCGA-12-0829-10A-01D-0386-06	13.3 uL	null	0.173 ug/uL	18	9	6	B	2008
TCGA-12-0829-10A	TCGA-12-0829-10A-01D-0384-01	6.7 uL	null	0.173 ug/uL	18	9	6	B	2008
TCGA-12-0829-10A	TCGA-12-0829-10A-01D-0385-04	26.7 uL	null	0.173 ug/uL	18	9	6	B	2008
TCGA-12-1088-01A	TCGA-12-1088-01A-01D-1003-01	3.33 uL	null	0.15 ug/uL	19	5	12	F	2010
TCGA-12-1088-01A	TCGA-12-1088-01A-01D-0519-06	13.3 uL	null	.15 ug/uL	13	5	3	E	2009
TCGA-12-1088-01A	TCGA-12-1088-01A-01D-0703-09	6.7 uL	null	0.15 ug/uL	2	12	1	F	2009
TCGA-12-1088-01A	TCGA-12-1088-01A-01D-0517-01	6.7 uL	null	.15 ug/uL	13	5	3	E	2009
TCGA-12-1088-01A	TCGA-12-1088-01A-01D-0520-02	20 uL	null	.15 ug/uL	13	5	3	E	2009
TCGA-12-1088-01A	TCGA-12-1088-01A-01D-0518-04	26.7 uL	null	.15 ug/uL	13	5	3	E	2009
TCGA-12-1088-01A	TCGA-12-1088-01A-01D-0521-05	13.3 uL	null	.15 ug/uL	13	5	3	E	2009
TCGA-12-1088-01A	TCGA-12-1088-01A-01T-0525-07	10 uL	null	.1 ug/uL	13	5	3	E	2009
TCGA-12-1088-01A	TCGA-12-1088-01A-01W-0613-09	60 uL	null	.5 ug/uL	2	9	4	A	2009
TCGA-12-1088-01A	TCGA-12-1088-01A-01W-0611-08	60 uL	null	.5 ug/uL	2	9	4	A	2009
TCGA-12-1088-01A	TCGA-12-1088-01A-01W-0609-10	60 uL	null	.5 ug/uL	2	9	4	A	2009
TCGA-12-1088-01A	TCGA-12-1088-01A-01R-0523-03	16.7 uL	null	0.15 ug/uL	13	5	3	E	2009
TCGA-12-1088-01A	TCGA-12-1088-01A-01R-0522-01	20 uL	null	0.15 ug/uL	13	5	3	E	2009
TCGA-12-1088-01A	TCGA-12-1088-01A-01R-0524-07	13.3 uL	null	0.15 ug/uL	13	5	3	E	2009
TCGA-12-1088-01A	TCGA-12-1088-01A-01R-0678-04	4 uL	null	0.15 ug/uL	28	10	3	G	2009
TCGA-12-1088-10C	TCGA-12-1088-10C-01W-0611-08	60 uL	null	.5 ug/uL	2	9	10	F	2009
TCGA-12-1088-10C	TCGA-12-1088-10C-01W-0613-09	60 uL	null	.5 ug/uL	2	9	10	F	2009
TCGA-12-1088-10C	TCGA-12-1088-10C-01W-0609-10	60 uL	null	.5 ug/uL	2	9	10	F	2009
TCGA-12-1088-10C	TCGA-12-1088-10C-01D-0519-06	13.3 uL	null	.15 ug/uL	13	5	9	D	2009
TCGA-12-1088-10C	TCGA-12-1088-10C-01D-0703-09	6.7 uL	null	0.15 ug/uL	2	12	5	A	2009
TCGA-12-1088-10C	TCGA-12-1088-10C-01D-0520-02	20 uL	null	.15 ug/uL	13	5	9	D	2009
TCGA-12-1088-10C	TCGA-12-1088-10C-01D-0517-01	6.7 uL	null	.15 ug/uL	13	5	9	D	2009
TCGA-12-1088-10C	TCGA-12-1088-10C-01D-0518-04	26.7 uL	null	.15 ug/uL	13	5	9	D	2009
TCGA-12-1088-10C	TCGA-12-1088-10C-01D-1003-01	3.33 uL	null	0.15 ug/uL	19	5	12	G	2010
TCGA-12-1089-01A	TCGA-12-1089-01A-01R-0522-01	20 uL	null	0.15 ug/uL	13	5	3	F	2009
TCGA-12-1089-01A	TCGA-12-1089-01A-01R-0678-04	4 uL	null	0.15 ug/uL	28	10	2	H	2009
